gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Category,TotalPaid,has_streaming,has_protection
1,0,1,1,0.9722222222222222,1,0,0,1,1,1,0,1,1,2,1,1,0.6159203980099502,0.6440514654973459,0,2,0.6561988304093568,1,1
1,0,1,1,0.09722222222222221,1,0,0,1,0,1,1,0,1,0,1,1,0.5283582089552238,0.05734479575351951,0,2,0.058415204678362566,1,1
1,0,0,1,0.0,1,0,2,0,0,0,0,0,0,2,0,3,0.019900497512437804,0.00016732056312024,0,0,0.0,0,0
0,0,1,0,0.027777777777777776,1,0,1,1,1,0,0,1,0,0,0,2,0.717412935323383,0.019813062543272558,0,2,0.021134502923976606,1,1
1,1,0,0,0.2777777777777778,1,1,1,0,0,1,0,1,1,0,1,2,0.7990049751243781,0.21047772905608125,1,2,0.2305263157894737,1,1
1,0,0,0,0.9166666666666666,1,0,2,0,0,0,0,0,0,2,0,0,0.014427860696517386,0.14251096238172167,0,0,0.1520701754385965,0,0
0,0,0,0,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,0,3,0.015920398009950265,0.004431110085391184,0,0,0.006964912280701755,0,0
0,0,0,1,0.20833333333333331,1,0,1,0,1,0,0,0,1,0,1,0,0.673134328358209,0.1443284098776829,1,2,0.15070175438596492,1,1
0,0,1,1,1.0,1,1,1,1,1,0,1,0,0,2,1,0,0.717412935323383,0.7552042464804984,0,2,0.7608421052631579,0,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.025373134328358193,0.00023078698361412393,0,0,0.002432748538011696,0,0
0,0,0,0,0.3055555555555555,1,0,1,0,0,0,0,1,1,0,0,2,0.7064676616915423,0.21798407569813064,1,2,0.22964912280701755,1,0
1,0,1,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.02193053311793215,1,2,0.024666666666666667,0,0
0,0,1,1,1.0,1,1,0,1,0,1,1,0,0,2,0,0,0.4835820895522387,0.5469651511654743,0,1,0.5629473684210526,0,1
1,0,1,1,0.9027777777777777,1,0,2,0,0,0,0,0,0,2,0,3,0.01641791044776117,0.14698822986383567,0,0,0.15128654970760236,0,0
0,0,0,0,0.15277777777777776,0,0,0,0,0,0,0,1,0,0,1,3,0.17462686567164176,0.03973574890376183,0,1,0.046058479532163736,1,0
1,0,0,0,0.3055555555555555,1,1,1,0,1,0,0,0,0,0,1,3,0.6029850746268656,0.18248903761827834,0,2,0.20288888888888887,0,1
1,0,0,0,0.19444444444444442,1,0,2,0,0,0,0,0,0,1,0,0,0.021393034825870627,0.02964458804523425,0,0,0.033403508771929824,0,0
1,0,0,0,0.5694444444444444,1,0,1,0,0,0,1,0,0,0,1,2,0.5572139303482587,0.3542926378952227,0,2,0.3560526315789474,0,1
1,0,1,0,0.2361111111111111,1,0,0,1,1,0,0,0,1,1,0,3,0.46318407960199004,0.1334871913224094,0,1,0.1288421052631579,1,1
1,0,0,0,0.15277777777777776,1,0,2,0,0,0,0,0,0,0,1,1,0.021890547263681587,0.025213477959843068,0,0,0.026309941520467835,0,0
1,0,0,0,0.20833333333333331,1,1,1,0,0,0,0,1,1,0,1,2,0.7472636815920397,0.1645338102930995,1,2,0.1637719298245614,1,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01641791044776117,0.00012693284098776788,1,0,0.002327485380116959,0,0
0,0,1,0,0.06944444444444445,1,0,1,1,0,1,0,0,1,0,1,3,0.7029850746268657,0.05023655665820448,1,2,0.05198830409356725,1,1
1,0,1,0,0.4583333333333333,1,0,1,0,0,1,0,1,1,1,1,2,0.771641791044776,0.348251788599123,1,2,0.3697543859649123,1,1
0,0,1,0,1.0,1,1,1,1,1,1,0,1,1,2,1,1,0.9194029850746269,0.9285541195476575,0,2,0.9317894736842106,1,1
0,0,1,1,0.041666666666666664,0,0,0,0,1,0,0,0,1,0,0,3,0.2194029850746268,0.008504500346180475,0,1,0.014140350877192983,1,1
1,0,0,0,0.027777777777777776,1,1,1,0,1,0,0,0,0,0,1,2,0.6343283582089552,0.019138010616201247,1,2,0.019181286549707605,0,1
0,0,1,0,0.8194444444444444,1,1,1,1,1,1,1,0,1,1,1,1,0.8830845771144279,0.7077659819986153,0,2,0.7383625730994152,1,1
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.26965174129353237,0.008158319870759288,1,1,0.010608187134502924,0,0
1,0,1,1,0.986111111111111,1,0,0,0,1,0,1,1,1,2,1,1,0.5482587064676616,0.5926263558735287,0,2,0.6091052631578947,1,1
0,0,1,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0,0,3,0.2641791044776119,0.02326909762289407,0,1,0.026198830409356725,0,0
1,0,1,1,0.375,1,0,0,1,1,0,0,0,0,0,1,1,0.36318407960199006,0.1721093930302331,0,1,0.17289473684210527,0,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,0,0,1,2,0.33781094527363187,0.003854142626355874,1,1,0.006105263157894738,0,1
1,0,0,1,0.875,0,0,0,1,1,0,1,0,0,1,1,0,0.22238805970149256,0.29657858296792056,0,1,0.2991578947368421,0,1
0,1,0,0,0.6388888888888888,1,1,1,1,1,1,0,1,1,1,1,2,0.9129353233830845,0.5603507962150935,1,2,0.591812865497076,1,1
1,0,1,1,1.0,1,1,0,1,0,0,0,0,0,2,0,0,0.3686567164179104,0.45751211631663974,0,1,0.4656842105263158,0,1
0,0,1,0,0.4722222222222222,1,1,0,1,0,0,1,0,0,0,1,0,0.4238805970149254,0.22903300253865683,0,1,0.2419766081871345,0,1
0,0,1,1,0.3333333333333333,1,1,0,1,1,0,0,1,1,1,0,2,0.5985074626865672,0.20927763674128783,0,2,0.22007017543859653,1,1
1,0,0,0,1.0,1,1,0,1,1,1,1,0,0,2,0,0,0.5114427860696518,0.5642107085160397,0,1,0.5865263157894738,0,1
0,0,1,1,0.8333333333333333,0,0,0,1,0,1,1,1,1,2,0,1,0.41393034825870645,0.41211631663974146,0,1,0.42000000000000004,1,1
1,0,0,0,0.9444444444444444,1,1,0,1,1,1,0,0,1,1,1,1,0.5835820895522389,0.5774521117009,0,2,0.6116023391812867,1,1
0,0,1,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,2,1,3,0.015920398009950265,0.014747288252942532,0,0,0.01857309941520468,0,0
0,0,0,1,0.4722222222222222,1,0,0,1,0,1,1,1,0,2,0,1,0.49154228855721394,0.26777059773828754,0,1,0.26901754385964916,1,1
0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,1,1,0,0,1,0.26616915422885573,0.03229863835679668,0,1,0.031578947368421054,1,0
1,0,1,0,0.027777777777777776,1,0,0,0,1,0,1,0,1,0,1,3,0.45721393034825875,0.0144068774521117,0,1,0.015017543859649124,1,1
1,0,0,0,0.4305555555555555,1,1,1,0,0,0,1,0,0,1,0,1,0.6313432835820896,0.29192822524809603,0,2,0.2962222222222223,0,1
0,0,1,1,0.2777777777777778,1,1,2,0,0,0,0,0,0,0,1,0,0.072636815920398,0.056381260096930536,0,0,0.05976608187134503,0,0
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.01741293532338306,0.00013847219016847444,0,0,0.0023391812865497076,0,0
1,0,0,0,0.861111111111111,1,1,1,0,0,1,0,1,1,1,1,2,0.7810945273631841,0.7046618970690053,1,2,0.7015789473684211,1,1
0,1,1,0,0.9722222222222222,1,1,1,0,0,0,0,0,0,2,1,1,0.5711442786069653,0.6222709439187629,0,2,0.6193567251461989,0,0
0,0,0,0,0.1388888888888889,1,1,1,0,0,0,1,1,1,0,1,2,0.7985074626865671,0.11994576505885068,1,2,0.1152046783625731,1,1
1,0,1,1,0.5416666666666666,1,1,2,0,0,0,0,0,0,2,1,3,0.05522388059701491,0.10212324024924994,0,0,0.10856140350877194,0,0
0,0,1,0,0.6388888888888888,1,0,0,0,1,0,1,1,0,2,1,1,0.45721393034825875,0.34510731594738053,0,1,0.3454035087719299,1,1
1,0,0,0,0.08333333333333333,1,0,1,0,1,0,0,1,0,0,1,2,0.6676616915422885,0.054309946918993775,1,2,0.05989473684210526,1,1
0,0,1,1,1.0,1,1,0,0,0,1,0,1,1,2,1,0,0.5825870646766169,0.6288541426263559,0,2,0.6467368421052632,1,1
1,0,0,0,0.25,1,0,0,0,0,1,1,0,0,0,0,1,0.36766169154228856,0.11992845603507962,0,1,0.11621052631578949,0,1
1,0,1,0,0.986111111111111,1,1,1,1,0,1,1,1,1,2,1,1,0.8985074626865671,0.876667435956612,0,2,0.9014093567251462,1,1
1,0,1,0,0.5555555555555556,1,1,1,0,1,0,0,1,1,0,1,2,0.8263681592039801,0.4724555735056543,1,2,0.4739181286549708,1,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5104477611940298,0.0058562197092084005,1,1,0.008134502923976609,0,0
1,0,0,0,0.8055555555555555,1,1,1,0,1,1,0,1,1,1,1,0,0.845771144278607,0.6922282483267943,1,2,0.7004093567251463,1,1
1,0,0,0,0.9722222222222222,1,1,1,1,0,0,1,1,1,2,1,1,0.8532338308457711,0.8344507269789984,1,2,0.8514619883040936,1,1
0,0,1,0,0.5833333333333333,1,1,2,0,0,0,0,0,0,2,0,2,0.06965174129353235,0.12570966997461344,0,0,0.12403508771929825,0,0
1,0,1,1,0.4722222222222222,0,0,0,1,0,0,0,0,0,1,0,0,0.12089552238805967,0.10614470343872606,0,1,0.12088888888888888,0,1
1,1,0,0,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,0,0.01791044776119402,0.008694899607662128,0,0,0.01172514619883041,0,0
0,0,0,0,0.3472222222222222,1,1,1,0,0,0,0,1,0,0,1,3,0.6601990049751243,0.23877798292176325,0,2,0.2473684210526316,1,0
0,0,0,0,0.027777777777777776,1,0,1,0,0,1,0,0,1,0,1,3,0.6761194029850747,0.018451419339949225,1,2,0.02016374269005848,1,1
0,0,1,1,0.7638888888888888,1,0,1,0,1,1,1,1,1,1,1,0,0.8502487562189055,0.6505827371336257,0,2,0.6670760233918129,1,1
1,0,1,0,0.29166666666666663,1,1,1,0,1,1,1,1,1,0,1,2,0.9248756218905473,0.26520886222017076,1,2,0.2731228070175439,1,1
1,0,1,0,0.9722222222222222,1,1,1,1,1,0,1,0,0,2,1,1,0.6940298507462687,0.688627971382414,0,2,0.7204678362573099,0,1
0,0,1,0,0.8472222222222222,1,1,1,0,0,1,1,1,1,0,1,2,0.8766169154228854,0.7768924532656358,0,2,0.7587543859649123,1,1
1,0,1,1,0.5972222222222222,1,0,0,1,0,1,1,1,1,2,1,1,0.6059701492537314,0.4093930302330948,0,2,0.3980643274853802,1,1
1,0,0,0,0.6527777777777778,1,1,1,0,1,1,0,1,1,1,1,2,0.8442786069651741,0.5620240018462959,0,2,0.5667485380116959,1,1
1,0,0,0,0.06944444444444445,1,0,0,0,0,1,1,1,0,0,1,1,0.454726368159204,0.034537272097853684,0,1,0.03739766081871345,1,1
0,0,0,0,0.861111111111111,1,1,2,0,0,0,0,0,0,2,1,1,0.07512437810945272,0.178300253865682,0,0,0.18708771929824564,0,0
0,0,1,1,0.2222222222222222,1,0,1,0,1,1,0,1,0,0,1,1,0.708457711442786,0.16287214401107777,1,2,0.1673918128654971,1,1
1,1,1,0,0.09722222222222221,1,1,1,0,0,0,0,1,1,0,1,0,0.7696517412935323,0.07218439879990769,1,2,0.07826900584795321,1,0
0,0,1,1,0.19444444444444442,1,1,2,0,0,0,0,0,0,0,0,3,0.072636815920398,0.04080890837756751,0,0,0.04183625730994152,0,0
1,0,1,1,0.8333333333333333,1,0,1,0,1,1,0,1,0,1,0,2,0.7233830845771144,0.6271174705746595,1,2,0.6382456140350877,1,1
1,0,1,1,0.4722222222222222,0,0,0,0,0,1,1,1,0,0,1,2,0.2646766169154229,0.164297253634895,0,1,0.17835087719298248,1,1
0,0,1,0,0.6944444444444444,1,1,1,1,1,0,1,1,1,1,0,2,0.8985074626865671,0.6452688668359104,1,2,0.6347953216374269,1,1
1,0,1,1,0.5277777777777778,1,1,2,0,0,0,0,0,0,2,0,1,0.06766169154228854,0.10906415878144474,0,0,0.11133333333333334,0,0
0,0,1,1,0.9722222222222222,1,0,0,1,1,1,1,0,1,1,0,1,0.5557213930348258,0.6004500346180476,0,2,0.6066666666666667,1,1
0,0,1,1,0.5138888888888888,1,1,1,0,1,0,0,1,0,0,1,2,0.7019900497512437,0.3833083314101085,0,2,0.38428070175438594,1,1
0,1,0,0,0.05555555555555555,1,0,1,0,0,0,0,1,0,0,1,2,0.6029850746268656,0.03161781675513502,1,2,0.03688888888888889,1,0
1,1,1,1,0.8333333333333333,1,1,1,1,1,0,0,0,1,0,1,2,0.7462686567164178,0.6641760904684976,0,2,0.6543859649122807,1,1
1,0,1,1,0.861111111111111,1,0,0,1,0,1,1,0,1,1,0,1,0.5288557213930348,0.5156358181398569,0,2,0.5177543859649123,1,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2601990049751243,0.0029540733902607887,1,1,0.005192982456140351,0,0
1,0,0,0,0.5,1,0,0,1,0,1,1,1,1,0,1,1,0.6064676616915423,0.3272732517885991,0,2,0.33347368421052637,1,1
1,0,0,0,0.611111111111111,1,0,2,0,0,0,0,0,0,2,0,1,0.021393034825870627,0.1023251788599123,0,0,0.10498245614035087,0,0
0,1,0,0,0.7638888888888888,1,1,1,0,0,1,0,1,1,1,1,2,0.8134328358208955,0.6335679667666744,1,2,0.6432748538011697,1,1
0,0,1,0,1.0,1,1,1,1,0,1,0,1,1,2,1,1,0.86318407960199,0.8736441264712671,0,2,0.8842105263157896,1,1
0,0,1,1,0.16666666666666666,1,0,2,0,0,0,0,0,0,1,0,0,0.015422885572139305,0.024324948072928686,1,0,0.02778947368421053,0,0
0,0,0,0,0.18055555555555555,0,0,0,1,0,0,0,0,0,0,1,0,0.12537313432835823,0.0433071774751904,0,1,0.046906432748538014,0,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,1,0,1,2,0.7129353233830846,0.008204477267482115,1,2,0.010514619883040937,1,0
0,0,1,1,0.20833333333333331,1,0,2,0,0,0,0,0,0,1,0,3,0.02288557213930348,0.03198130625432726,0,0,0.03605263157894737,0,0
0,0,0,0,0.9027777777777777,1,0,0,1,1,1,1,1,1,2,1,0,0.6626865671641791,0.6277867528271406,0,2,0.6450584795321638,1,1
0,0,1,1,0.16666666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0.14825870646766165,0.049151857835218096,0,1,0.04652631578947368,0,1
1,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,1,1,0.7338308457711442,0.7804465728132933,0,2,0.7747368421052632,1,1
0,0,1,1,1.0,1,1,0,1,1,1,1,1,1,2,0,1,0.7119402985074627,0.7490941610893146,0,2,0.7562105263157894,1,1
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,0,0.9706467661691541,0.975963535656589,0,2,0.9751578947368422,1,1
1,0,0,1,0.7222222222222222,1,1,0,1,1,0,1,1,1,2,1,3,0.6656716417910448,0.5126990537733672,0,2,0.5178713450292398,1,1
1,0,0,0,0.027777777777777776,1,1,2,0,0,0,0,0,0,0,0,3,0.06567164179104479,0.004984998846065082,0,0,0.005812865497076024,0,0
0,0,0,0,0.06944444444444445,1,0,0,1,0,0,1,1,0,0,1,2,0.45870646766169143,0.03852411723978768,0,1,0.037631578947368426,1,1
0,0,0,0,0.9444444444444444,1,0,2,0,0,0,0,0,0,2,0,1,0.02238805970149252,0.16225478882991,0,0,0.16304093567251463,0,0
0,0,0,1,0.861111111111111,1,1,1,0,0,1,0,1,1,1,1,2,0.8149253731343283,0.7379240710823909,1,2,0.726233918128655,1,1
1,0,0,0,1.0,1,1,0,1,1,0,1,1,1,2,0,1,0.6746268656716418,0.7259231479344564,0,2,0.7246315789473684,1,1
1,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,0,0,0,2,0.32388059701492533,0.0036925917378259863,1,1,0.005941520467836257,0,1
0,0,1,0,0.9166666666666666,1,1,1,1,1,0,1,0,0,1,0,2,0.7039800995024875,0.6784906531271637,0,2,0.6870175438596492,0,1
1,0,1,1,1.0,0,0,0,1,1,1,1,1,1,2,1,1,0.46318407960199004,0.5424590353104085,0,1,0.5456842105263158,1,1
1,0,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,0,1,0,1,0.015422885572139305,0.05060004615739673,0,0,0.060210526315789485,0,0
1,0,1,1,0.8888888888888888,1,1,1,1,0,1,0,0,1,2,0,0,0.7477611940298508,0.6696861297022848,0,2,0.6991345029239767,1,1
1,1,1,0,0.2777777777777778,1,0,1,0,1,0,0,0,0,0,1,2,0.5512437810945274,0.1667089776136626,1,2,0.17228070175438598,0,1
0,0,0,0,0.041666666666666664,1,0,1,0,1,0,0,1,1,0,1,2,0.7646766169154228,0.03330256173551812,1,2,0.033368421052631575,1,1
1,0,0,0,0.3055555555555555,1,1,1,0,0,0,0,1,1,0,1,1,0.7601990049751244,0.24068197553657977,1,2,0.24354385964912284,1,0
1,0,1,0,0.05555555555555555,1,0,1,0,0,1,1,0,0,0,1,3,0.6203980099502486,0.034658435264251095,1,2,0.03770760233918129,0,1
1,0,1,0,0.861111111111111,0,0,0,0,0,0,1,1,0,2,1,0,0.2064676616915423,0.2675571197784445,0,1,0.2828070175438597,1,1
0,0,0,0,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,1,3,0.02238805970149252,0.009866143549503808,0,0,0.011988304093567251,0,0
1,0,1,0,0.8194444444444444,1,1,1,0,0,0,0,0,1,1,0,2,0.6696517412935323,0.5845661204708054,1,2,0.5903450292397661,1,0
1,0,0,1,0.041666666666666664,1,1,2,0,0,0,0,0,0,2,1,3,0.08109452736318407,0.01182206323563351,0,0,0.009263157894736841,0,0
0,0,1,0,1.0,1,1,1,1,0,1,1,1,0,2,1,0,0.7955223880597015,0.807419801523194,0,2,0.8269473684210528,1,1
1,0,1,1,0.7916666666666666,1,0,1,0,1,1,0,1,1,1,1,1,0.7890547263681591,0.6438033694899608,0,2,0.6503333333333333,1,1
1,0,0,1,0.9166666666666666,1,0,2,0,0,0,0,0,0,2,0,1,0.01691542288557213,0.14427648280636973,0,0,0.154,0,0
0,0,0,0,0.8333333333333333,0,0,0,0,1,0,0,1,1,0,1,2,0.32388059701492533,0.34717285945072696,1,1,0.35649122807017547,1,1
1,0,0,1,0.625,1,1,1,0,0,1,0,1,1,2,0,0,0.8104477611940298,0.5326044311100855,0,2,0.5247368421052632,1,1
0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,1,0,0,1,1,0.16467661691542285,0.010979690745441958,0,1,0.012210526315789474,1,0
0,0,0,0,0.20833333333333331,1,0,1,1,0,1,1,1,1,0,0,2,0.8641791044776118,0.18046965151165476,1,2,0.1843859649122807,1,1
0,0,0,1,0.7083333333333333,0,0,0,1,0,1,1,1,1,1,0,0,0.41691542288557215,0.35289637664435725,0,1,0.35878947368421055,1,1
0,0,0,0,0.8333333333333333,1,1,0,1,0,1,1,0,0,1,0,2,0.4626865671641791,0.4639626125086545,0,1,0.4543859649122807,0,1
1,0,0,0,0.4583333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0.3621890547263681,0.18998384491114703,0,1,0.21092982456140352,0,1
1,0,0,0,0.1388888888888889,1,0,1,1,1,1,1,1,1,0,1,2,0.9139303482587063,0.1182206323563351,1,2,0.1287719298245614,1,1
1,1,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,0,1,0,1,0.010447761194029848,0.05601200092314794,0,0,0.05869005847953217,0,0
0,0,0,0,0.08333333333333333,1,0,1,0,0,1,0,0,1,0,0,2,0.6532338308457711,0.055244634202630975,1,2,0.058877192982456146,1,1
0,0,1,0,0.9305555555555555,1,1,1,1,0,1,1,1,1,1,1,2,0.9253731343283581,0.8646261250865451,0,2,0.8717836257309942,1,1
0,0,1,1,0.6805555555555555,0,0,0,1,0,0,1,0,0,1,1,1,0.17462686567164176,0.20346180475421188,0,1,0.20516959064327484,0,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.01791044776119402,0.0001442418647588273,0,0,0.002345029239766082,0,0
0,1,0,0,0.09722222222222221,1,0,1,0,0,1,0,1,0,0,1,2,0.6577114427860695,0.06818024463420264,0,2,0.06905847953216374,1,1
0,1,0,0,0.375,1,1,1,1,1,1,0,1,1,1,1,0,0.917910447761194,0.3275790445418878,0,2,0.3489473684210527,1,1
1,0,1,1,0.5138888888888888,1,0,1,0,0,0,0,1,1,1,0,1,0.7258706467661692,0.3725767366720517,0,2,0.3946666666666667,1,0
0,0,1,1,0.875,1,1,1,1,1,1,0,1,0,0,1,2,0.8189054726368158,0.7150415416570506,1,2,0.7408947368421053,1,1
1,0,1,1,0.4305555555555555,1,1,1,1,0,1,1,0,0,0,0,2,0.7069651741293532,0.3235864297253635,0,2,0.3237777777777778,0,1
1,0,1,1,0.6944444444444444,1,1,1,0,1,1,0,1,1,0,1,0,0.8517412935323382,0.576863604892684,1,2,0.6073099415204679,1,1
1,1,0,0,0.4444444444444444,1,1,1,0,0,1,0,0,0,0,1,1,0.6253731343283582,0.30007500576967455,0,2,0.30353216374269004,0,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,2,0.06318407960199005,0.00066928225248096,1,0,0.0028771929824561405,0,0
0,0,1,0,0.875,1,1,1,0,0,0,1,0,0,1,1,1,0.6263681592039801,0.5707708285252712,0,2,0.5983157894736842,0,1
1,0,0,0,0.41666666666666663,1,1,1,1,1,0,0,0,1,0,1,1,0.7567164179104477,0.3070505423494115,0,2,0.33087719298245616,1,1
1,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,1,2,1,0,0.9736318407960197,0.9568139856912069,0,2,0.9641052631578948,1,1
0,0,0,0,0.736111111111111,1,1,1,0,1,1,0,1,1,2,0,2,0.8686567164179103,0.6535252711747057,0,2,0.6542865497076024,1,1
0,0,0,0,0.16666666666666666,1,0,1,1,0,0,1,1,1,0,1,0,0.8024875621890547,0.12718093699515348,1,2,0.13880701754385968,1,1
1,0,1,0,0.6944444444444444,1,1,1,1,1,0,0,0,1,0,1,1,0.7577114427860697,0.5649780752365566,0,2,0.552046783625731,1,1
0,0,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.01243781094527363,0.0010096930533117932,0,0,0.00456140350877193,0,0
0,0,0,0,0.125,1,1,1,0,0,1,0,1,1,0,0,1,0.7965174129353233,0.10439649203784908,1,2,0.10347368421052631,1,1
1,0,0,0,0.2361111111111111,1,0,1,1,0,0,0,1,1,0,0,2,0.7522388059701491,0.18542003231017773,1,2,0.18660233918128655,1,1
0,0,1,0,0.7777777777777777,1,0,1,1,1,1,0,1,1,1,1,1,0.8691542288557214,0.6981133164089545,0,2,0.6916491228070175,1,1
1,0,1,1,0.9305555555555555,1,0,0,1,1,1,0,1,1,2,0,1,0.6278606965174128,0.6207939072236326,0,2,0.6374795321637426,1,1
1,1,0,0,0.125,1,1,1,0,0,1,0,1,1,0,1,2,0.818407960199005,0.10383106392799447,1,2,0.10578947368421053,1,1
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,1,0,0,1,2,0.37960199004975126,0.024930763904915762,0,1,0.026385964912280704,1,0
1,0,0,0,0.2638888888888889,1,0,0,0,1,0,1,0,1,1,1,0,0.4686567164179104,0.13997807523655664,0,1,0.14522222222222222,1,1
0,0,0,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,0,3,0.01691542288557213,0.017551350103854144,0,0,0.018666666666666668,0,0
0,0,0,0,0.986111111111111,1,1,1,0,1,1,1,1,1,2,1,2,0.9253731343283581,0.9191495499653819,0,2,0.9238304093567252,1,1
1,1,0,0,0.1388888888888889,1,0,1,0,1,0,0,0,0,0,1,2,0.5432835820895522,0.07729633048696054,1,2,0.0852046783625731,0,1
0,1,0,0,0.20833333333333331,1,1,1,0,1,0,0,1,0,0,0,1,0.7039800995024875,0.1464920378490653,0,2,0.156140350877193,1,1
1,0,1,1,1.0,1,1,1,1,0,1,0,1,1,1,1,0,0.8741293532338307,0.903496422801754,0,2,0.8934736842105263,1,1
1,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,1,0,1,0.01791044776119402,0.02864066466651281,0,0,0.028140350877192986,0,0
1,0,1,1,1.0,1,1,2,0,0,0,0,0,0,2,1,0,0.06915422885572137,0.20541195476575122,0,0,0.21221052631578946,0,0
1,1,1,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5502487562189055,0.006317793676436649,1,2,0.00860233918128655,0,0
0,1,0,0,0.3194444444444444,1,0,1,1,0,0,0,0,0,0,1,0,0.5686567164179105,0.18748557581352412,0,2,0.20283040935672517,0,1
1,0,0,0,1.0,0,0,0,1,1,1,1,1,1,2,1,0,0.47064676616915413,0.5525790445418878,0,1,0.5519999999999999,1,1
0,0,0,0,0.3611111111111111,1,1,1,0,0,1,0,0,0,0,1,2,0.6213930348258706,0.25088852988691435,0,2,0.24540350877192987,0,1
0,0,0,0,0.29166666666666663,1,0,1,0,1,1,1,1,1,1,1,3,0.8587064676616915,0.2562427879067621,0,2,0.2567894736842105,1,1
1,0,1,0,0.8333333333333333,1,1,2,0,0,0,0,0,0,1,0,0,0.05870646766169152,0.17160166166628205,0,0,0.16947368421052633,0,0
1,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,0,3,0.021890547263681587,0.027296330486960535,0,0,0.028701754385964912,0,0
1,0,1,0,0.2222222222222222,1,1,1,0,0,0,0,0,0,0,1,2,0.5686567164179105,0.13507962150934688,0,2,0.1410994152046784,0,0
0,0,1,0,0.875,1,1,0,1,1,0,0,1,1,1,1,1,0.6114427860696517,0.5501211631663974,0,2,0.5872631578947369,1,1
0,1,0,0,0.3055555555555555,1,0,1,1,1,0,0,0,0,0,0,2,0.6313432835820896,0.2079506115855066,0,2,0.21022222222222225,0,1
0,0,1,1,0.4444444444444444,1,0,0,1,1,1,1,0,1,0,0,0,0.5776119402985074,0.2752538656819755,0,2,0.2855672514619883,1,1
0,1,0,0,0.041666666666666664,1,1,1,0,1,0,0,0,0,0,1,2,0.6084577114427862,0.021492037849065313,1,2,0.02785964912280702,0,1
0,0,0,0,0.18055555555555555,1,0,1,0,1,1,0,0,0,0,1,2,0.6258706467661692,0.10771982460189246,1,2,0.12338596491228071,0,1
0,0,1,1,0.9444444444444444,1,1,1,0,1,0,1,1,1,2,1,1,0.8507462686567163,0.8101373182552504,0,2,0.8251461988304094,1,1
0,0,1,1,0.41666666666666663,1,0,1,0,0,1,0,0,1,1,0,2,0.6786069651741293,0.29070505423494114,0,2,0.30333333333333334,1,1
0,0,0,0,0.2222222222222222,1,0,1,0,1,0,0,0,0,0,0,0,0.5656716417910447,0.13778559889222247,0,2,0.14053801169590643,0,1
1,0,0,0,0.4583333333333333,1,0,1,0,1,0,1,0,0,2,0,0,0.6203980099502486,0.3037502884837295,0,2,0.3110877192982456,0,1
1,0,1,0,1.0,1,0,2,0,0,0,0,0,0,2,0,1,0.010447761194029848,0.14839603046388183,0,0,0.1625263157894737,0,0
0,1,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,1,0,1,2,0.6601990049751243,0.039383798753750296,1,2,0.039578947368421054,1,0
0,0,0,0,0.16666666666666666,0,0,0,1,0,0,1,0,0,1,1,3,0.1527363184079602,0.04807869836141242,0,1,0.047157894736842114,0,1
